accx,accy,accz,gyrox,gyroy,gyroz,magx,magy,magz,imu_time,fix_type,pdop,num_svs,latitude,longitude,altitude,course_deg,speed,time_of_day,roll,pitch,yaw,baro_pressure_mbar,baro_temp_c,mag_x_cal,mag_y_cal,mag_z_cal
-3.420629,-2.8788383,-8.898227,115.360725,-32.771667,-25.644426,-548.0,-182.0,408.0,967197630.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-27.888302,-59.030823,-99.91342,981.24884,25.090424,391.5697,-201.34985,315.26437
-4.5914483,-2.6814058,-7.098379,119.31573,-38.966667,-28.969427,-553.0,-175.0,409.0,968500030.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-31.034311,-57.240593,-96.85819,981.24884,25.090424,400.5093,-187.77138,316.91394
-5.1837454,-2.4426506,-6.3407903,109.27073,-8.341667,-40.764427,-551.0,-164.0,414.0,969802430.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-34.27827,-55.937546,-93.874725,981.24884,25.090424,396.6615,-166.36093,326.01157
-4.8669353,-2.7594604,-6.496899,88.34073,25.678333,-55.14943,-552.0,-155.0,421.0,971104830.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-37.689148,-55.310593,-90.9853,981.24884,25.090424,398.337,-149.04022,339.0822
-4.228724,-3.585921,-6.8642154,79.87073,41.498333,-67.32943,-554.0,-146.0,422.0,972407230.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-41.373325,-54.92969,-88.051796,981.24884,25.090424,401.7729,-131.46477,340.60977
-3.9394627,-4.7154174,-7.1856165,91.24573,30.438334,-60.64443,-556.0,-141.0,431.0,973709600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-44.90192,-54.13809,-85.14237,981.24884,25.090424,405.38086,-122.11321,357.72662
-3.6823416,-4.573083,-7.199391,105.735725,11.363333,-42.86443,-554.0,-135.0,433.0,975012000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-47.82896,-52.817146,-82.51221,981.24884,25.090424,401.62146,-110.37966,361.27975
-3.7328475,-3.8568168,-6.5474052,94.57073,20.218334,-60.46943,-562.0,-114.0,435.0,976314400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-50.847607,-51.69476,-80.143234,981.24884,25.090424,415.69818,-69.43319,364.23474
-3.9348712,-4.0588403,-5.9413342,79.31073,47.90333,-75.48443,-557.0,-108.0,440.0,977616800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-54.29064,-51.024136,-77.54671,981.24976,25.100632,406.5113,-57.76822,373.535
-3.3379831,-4.66032,-6.3729305,74.970726,63.863335,-74.85443,-554.0,-95.0,443.0,978919200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-57.909817,-50.503025,-74.70533,981.24976,25.100632,400.77808,-32.31505,378.67917
-2.7181375,-5.532695,-7.03869,81.305725,51.998333,-68.06443,-547.0,-87.0,448.0,980221600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-61.182934,-49.66468,-72.13167,981.24976,25.100632,387.90637,-16.676607,387.86716
-2.7273204,-6.0193887,-7.0065503,86.80073,38.768333,-58.78943,-543.0,-78.0,454.0,981523900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-63.95054,-48.52595,-69.94774,981.24976,25.100632,380.47757,0.8080931,398.9635
-2.920161,-5.766859,-6.386705,80.99073,46.328335,-56.02443,-546.0,-63.0,458.0,982826300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-66.60561,-47.476734,-67.79894,981.24976,25.100632,385.62045,30.000153,405.99893
-2.796192,-5.179154,-5.463824,63.595726,77.16333,-65.01943,-536.0,-57.0,468.0,984128700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-69.75486,-46.876354,-65.14884,981.25146,25.100632,367.3879,41.55083,424.87778
-1.639147,-4.5501256,-5.6382985,40.425728,123.363335,-87.94443,-529.0,-48.0,473.0,985431100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-74.05221,-46.88932,-61.532475,981.25146,25.100632,354.49268,59.152485,434.01938
-0.5142422,-5.5235124,-6.8871727,6.020729,149.68332,-122.62943,-512.0,-41.0,486.0,986733500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-79.44071,-47.455482,-57.3653,981.25146,25.100632,323.53354,72.691895,458.55997
-0.5142422,-7.663127,-7.373866,0.105728984,134.52832,-120.87943,-499.0,-32.0,494.0,988035840.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-84.538795,-47.789562,-53.568275,981.25146,25.100632,299.75415,90.29555,473.4194
-0.3122185,-7.9523883,-7.557524,27.755728,108.83833,-86.75443,-490.0,-31.0,504.0,989338240.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-88.48923,-47.365845,-50.428925,981.25146,25.100632,283.4581,92.006645,492.53995
0.4361876,-6.7172885,-7.630987,25.375729,103.72833,-73.489426,-478.0,-25.0,509.0,990640640.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-92.02556,-46.88343,-47.49391,981.25146,25.100632,261.53894,103.83629,501.77188
1.3177457,-5.436275,-7.2039824,-15.539271,133.72333,-94.69943,-458.0,-20.0,515.0,991943040.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-96.60939,-47.018974,-43.678684,981.25146,25.100632,225.10185,113.844536,512.8977
2.3140898,-5.0046787,-7.32336,-66.67427,176.31833,-130.60944,-454.0,-23.0,519.0,993245440.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-102.90727,-47.70139,-38.46714,981.25146,25.100632,217.93584,107.86347,520.69965
2.529888,-6.2719183,-7.7044506,-91.34927,178.62833,-147.23444,-433.0,-23.0,529.0,994547840.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-109.90736,-48.414295,-32.814407,981.25146,25.100632,179.8365,107.89365,539.74945
1.6621044,-7.8238277,-7.2361226,-61.529274,145.13333,-119.54943,-413.0,-24.0,531.0,995850200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-115.505066,-48.404594,-28.318855,981.25146,25.100632,143.50151,106.30816,543.4516
1.7126102,-7.383049,-6.2719183,-12.109271,118.21833,-56.65443,-403.0,-31.0,538.0,997152600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-118.91364,-47.58229,-25.15675,981.252,25.1063,125.54548,92.47624,557.157
3.6410186,-5.0230446,-6.157132,9.555729,122.73334,-34.32443,-388.0,-20.0,539.0,998455000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-121.65375,-46.237267,-22.308138,981.252,25.1063,98.01295,114.37805,558.4259
5.417909,-3.4665437,-7.4335546,-9.449271,135.40332,-70.54943,-372.0,-25.0,544.0,999757400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-125.28443,-44.968254,-19.080164,981.252,25.1063,69.076935,104.70647,568.12897
5.702579,-4.0267,-8.641107,-49.20927,127.003334,-109.11943,-357.0,-27.0,545.0,1001059800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-129.80354,-44.23937,-15.574409,981.252,25.1063,41.850216,101.08653,570.0008
5.082733,-5.408726,-7.9202485,-78.99427,108.348335,-121.50943,-344.0,-40.0,540.0,1002362200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-134.5739,-43.984634,-12.015438,981.252,25.1063,18.461514,76.10252,560.8496
4.435339,-5.867871,-5.840322,-78.53927,101.418335,-108.13943,-329.0,-43.0,543.0,1003664500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-138.87613,-43.576588,-8.698921,981.253,25.1063,-8.722161,70.426605,566.6188
4.770515,-4.6878686,-4.485845,-64.819275,118.988335,-88.67943,-325.0,-45.0,544.0,1004966900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-142.78705,-42.60175,-5.429604,981.253,25.1063,-15.94096,66.54789,568.59796
6.336199,-2.8421066,-4.6373625,-54.914272,141.91333,-94.20943,-297.0,-58.0,539.0,1006269300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-146.7274,-41.0014,-2.171561,981.253,25.1063,-66.61319,41.91675,559.30035
8.044218,-1.6666958,-5.890828,-57.504272,157.03333,-128.01942,-282.0,-63.0,538.0,1007571700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-151.23306,-39.007206,1.0819747,981.253,25.1063,-93.78886,32.499947,557.4604
8.195735,-2.1855292,-6.671375,-78.99427,158.60832,-166.16943,-264.0,-80.0,540.0,1008874100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-156.5228,-36.964886,4.539732,981.253,25.1063,-126.10965,-0.5439682,561.9242
7.0616474,-3.893548,-5.817365,-83.64927,147.79332,-162.73943,-252.0,-82.0,538.0,1010176450.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-161.37706,-34.913963,7.6107445,981.2541,25.11792,-147.90894,-4.095332,558.0489
6.299467,-4.228724,-4.187401,-72.694275,142.33333,-123.11943,-245.0,-88.0,533.0,1011478850.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-165.1222,-32.72237,10.14561,981.2541,25.11792,-160.5489,-15.478011,548.6315
6.94227,-2.2406268,-3.3379831,-62.36927,155.73833,-77.72443,-222.0,-100.0,526.0,1012781250.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-167.7006,-30.084188,12.310458,981.2541,25.11792,-202.16966,-38.1708,535.4853
9.283908,0.11478621,-3.6364272,-59.74427,161.37332,-67.18943,-213.0,-114.0,517.0,1014083650.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-169.91103,-27.296719,14.278911,981.2541,25.11792,-218.29828,-65.02659,518.7175
11.074573,1.2259167,-4.6649113,-56.559273,157.59332,-105.44443,-193.0,-119.0,513.0,1015386050.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-172.64914,-24.500103,15.980379,981.2541,25.11792,-254.59773,-74.186615,511.05237
10.762355,0.46832773,-4.7062345,-68.319275,144.88832,-147.02443,-185.0,-135.0,505.0,1016688450.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-176.15746,-21.888702,17.719152,981.2565,25.11792,-268.85065,-105.03874,496.31265
9.394103,-1.0789905,-3.411446,-66.39427,135.15833,-161.47943,-175.0,-145.0,497.0,1017990800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-179.70973,-19.36212,19.173725,981.2565,25.11792,-286.88248,-124.064545,481.2751
8.356436,-1.6161897,-2.612534,-62.01927,142.36833,-144.32942,-160.0,-156.0,483.0,1019293200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,177.18617,-16.632177,20.367558,981.2565,25.11792,-314.04388,-144.65762,454.68228
8.6594715,-0.8723752,-2.846698,-56.80427,139.95332,-114.40443,-159.0,-170.0,474.0,1020595600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,174.80885,-13.91465,21.301025,981.2565,25.11792,-315.62128,-171.70161,437.9926
9.926711,1.0376673,-3.6134698,-55.36927,116.958336,-100.684425,-152.0,-179.0,470.0,1021898000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,172.71472,-11.630403,22.140657,981.2565,25.11792,-328.18088,-189.02031,430.63986
10.5236,2.1212492,-2.8007834,-84.874275,103.51833,-111.84943,-148.0,-197.0,452.0,1023200400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,170.32991,-9.469036,23.50357,981.2571,25.124725,-335.2087,-223.42911,396.77716
9.747645,1.5427266,-0.7759548,-81.86427,96.13333,-125.95443,-148.0,-202.0,442.0,1024502850.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,167.77293,-7.3564687,24.716305,981.2571,25.124725,-335.1887,-232.78134,377.75436
8.852312,1.4417148,-0.036731586,-55.649273,94.628334,-118.114426,-144.0,-208.0,438.0,1025805200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,165.48402,-5.3269634,25.338194,981.2571,25.124725,-342.3622,-244.28096,370.29172
8.709977,2.1258407,-0.7116745,-41.684273,90.00833,-99.77443,-146.0,-215.0,428.0,1027107600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,163.57436,-3.4671552,25.652002,981.2571,25.124725,-338.65732,-257.60666,351.3812
9.219628,3.0257645,-1.5932326,-46.33927,75.308334,-89.76443,-144.0,-227.0,429.0,1028410050.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,161.84421,-1.8760556,26.073925,981.2571,25.124725,-342.0031,-281.16452,353.84375
9.798151,3.8017192,-1.3269285,-69.15927,65.22833,-95.39943,-144.0,-239.0,417.0,1029712300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,160.00352,-0.30909145,26.925165,981.2567,25.124725,-341.8379,-304.16647,331.29465
9.35278,3.820085,0.5463823,-64.08427,50.773335,-107.75443,-145.0,-248.0,408.0,1031014700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,157.95418,1.0447032,27.729351,981.2567,25.124725,-339.8951,-321.44144,314.3926
8.416125,3.810902,2.2681756,-40.21427,48.708332,-109.08443,-152.0,-263.0,401.0,1032317100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,155.89243,2.1955233,28.09387,981.2567,25.124725,-326.87823,-350.72955,301.67834
7.7090416,3.7052987,2.6354914,-52.849274,106.17834,-154.09444,-158.0,-268.0,391.0,1033619460.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,152.96817,4.448319,28.151274,981.2567,25.124725,-315.94482,-360.22296,282.71408
7.2453055,3.8476338,1.0927646,-89.84427,127.388336,-151.92442,-163.0,-279.0,377.0,1034921860.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,150.1197,7.4008255,28.525492,981.2565,25.122177,-306.72815,-381.28653,256.31644
7.9248395,5.1837454,0.10101186,-92.889275,74.71333,-101.27943,-163.0,-295.0,370.0,1036224260.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,148.2984,9.480707,29.344168,981.2565,25.122177,-306.4201,-412.37323,243.58026
8.549277,5.711762,1.4600805,-76.75427,52.208332,-99.24943,-176.0,-304.0,353.0,1037526660.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,146.5318,11.090597,30.085234,981.2565,25.122177,-282.72855,-429.55945,211.39154
7.8330107,4.7751064,2.7594604,-51.309273,36.598335,-102.08443,-182.0,-314.0,354.0,1038829060.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,144.69385,12.2449465,30.539776,981.2565,25.122177,-271.57013,-449.3791,213.8394
6.75402,3.9670112,3.0165815,-24.359272,37.158333,-84.934425,-181.0,-316.0,351.0,1040131460.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,143.09308,13.124911,30.519566,981.2565,25.122177,-273.37128,-453.14282,208.14598
6.653009,4.651137,2.4288762,-14.069271,37.298332,-53.32943,-184.0,-317.0,348.0,1041433800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,142.04115,13.8687105,30.3111,981.2556,25.122177,-267.92032,-455.03748,202.4452
7.5116096,6.2948756,1.7401589,-30.764273,33.763332,-49.82943,-190.0,-316.0,339.0,1042736200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,141.1005,14.711175,30.386992,981.2556,25.122177,-257.11826,-452.79797,185.12813
8.035035,7.3095856,1.8044392,-56.349274,29.388334,-69.53443,-197.0,-321.0,337.0,1044038600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,139.89133,15.790922,30.8899,981.2556,25.122177,-244.28786,-462.6859,181.57741
7.621804,6.763203,3.0395389,-76.96427,31.138334,-93.544426,-200.0,-331.0,330.0,1045341000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,138.32242,17.197268,31.658295,981.2556,25.122177,-238.66422,-482.0639,168.59221
6.2627354,5.119465,4.201175,-69.22927,42.758335,-102.08443,-212.0,-335.0,320.0,1046643400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,136.52441,18.698471,32.12632,981.2556,25.122177,-216.8409,-489.7352,149.6401
5.454641,4.834795,3.9761941,-46.899273,44.578335,-83.14943,-215.0,-341.0,311.0,1047945800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,134.9727,19.966595,32.203648,981.2569,25.135223,-211.33087,-501.1676,132.61842
5.9964314,6.3316073,3.0946362,-40.984272,41.288334,-72.75443,-219.0,-345.0,310.0,1049248100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,133.57864,21.067043,32.199387,981.2569,25.135223,-203.97093,-509.06815,130.91753
6.395888,7.2039824,2.9155695,-67.33927,42.443333,-87.80443,-230.0,-346.0,300.0,1050550500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,132.01408,22.526636,32.51955,981.2569,25.135223,-184.03708,-510.8263,111.81651
6.0469375,6.7448373,3.4986837,-82.56427,45.348335,-101.87443,-241.0,-354.0,290.0,1051852900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,130.24817,24.263355,32.970177,981.2569,25.135223,-163.93857,-526.3269,93.04019
5.427092,6.1295834,3.9761941,-65.09927,42.758335,-103.09943,-252.0,-359.0,288.0,1053155300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,128.37378,25.741423,33.17491,981.2569,25.135223,-143.83253,-536.30896,89.52852
4.9725385,6.0377545,4.2608643,-54.31927,35.898335,-96.169426,-256.0,-360.0,280.0,1054457700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,126.60043,26.989126,33.298565,981.2569,25.135223,-136.61148,-537.99524,74.210144
4.7980638,6.450985,4.573083,-62.89427,38.523335,-93.36943,-269.0,-364.0,269.0,1055760100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,124.885765,28.398792,33.450104,981.25354,25.135223,-112.979004,-545.6437,53.342335
4.742966,6.9973674,4.8715267,-70.97927,41.708332,-98.23443,-276.0,-366.0,261.0,1057062460.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,123.07383,29.965637,33.590626,981.25354,25.135223,-100.27773,-549.3637,38.09963
4.609814,7.3600917,5.2021112,-70.804276,42.093334,-110.55443,-279.0,-364.0,255.0,1058364860.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,120.9942,31.532465,33.64891,981.25354,25.135223,-94.92663,-545.22955,26.483297
4.1919923,7.2544885,5.6291156,-73.46427,41.848335,-122.90943,-298.0,-372.0,244.0,1059667260.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,118.66243,33.149,33.6864,981.25354,25.135223,-60.28665,-560.872,5.859579
3.4527693,6.643826,5.978066,-61.21427,49.303333,-122.83943,-305.0,-369.0,246.0,1060969660.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,116.129135,34.64056,33.344326,981.25354,25.135223,-47.605396,-555.2398,9.639694
2.7732346,6.2214127,5.8540964,-58.309273,52.313335,-110.58943,-323.0,-367.0,232.0,1062272060.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,113.71435,36.095436,32.838703,981.25354,25.135223,-15.048844,-551.08746,-17.23404
2.5023394,6.2076383,5.394952,-78.18927,63.093334,-102.32943,-328.0,-372.0,226.0,1063574460.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,111.36089,37.938953,32.183643,981.25354,25.135223,-5.8952684,-560.74286,-28.506166
2.0156457,6.441802,4.9909043,-136.49927,87.17333,-115.489426,-349.0,-372.0,213.0,1064876800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,108.59912,40.92785,31.342371,981.25354,25.135223,32.174797,-560.6339,-53.332382
1.3407029,6.349973,5.385769,-202.01927,99.878334,-111.95443,-352.0,-366.0,193.0,1066179200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,105.80653,45.140636,30.420431,981.25354,25.135223,37.295162,-547.9975,-92.09088
0.78513765,5.385769,6.91013,-205.16927,92.94833,-104.46443,-372.0,-359.0,175.0,1067481600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,102.986626,49.38563,29.342474,981.25366,25.138054,73.33286,-533.8906,-126.87891
0.38568166,4.7842894,7.7136335,-142.16927,70.933334,-93.47443,-387.0,-364.0,164.0,1068784000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,100.23276,52.335056,28.128033,981.25366,25.138054,100.62666,-543.5493,-147.68082
0.22957242,4.8990755,7.2958117,-96.63427,63.653336,-82.58943,-391.0,-352.0,152.0,1070086400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,97.40302,54.35326,26.599707,981.25366,25.138054,107.50285,-519.5283,-171.30406
0.11478621,4.9725385,7.1029706,-88.584274,51.683334,-76.32443,-400.0,-354.0,147.0,1071388800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,94.77565,56.132042,25.200193,981.25366,25.138054,123.87123,-523.43445,-180.75082
-0.14233491,4.779698,7.525384,-102.374275,43.52833,-69.21943,-411.0,-346.0,138.0,1072691200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,92.34036,58.130207,23.905388,981.25366,25.138054,143.60312,-507.57013,-198.34381
-0.3030356,4.729192,8.475814,-106.959274,40.448334,-62.14943,-414.0,-340.0,136.0,1073993600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,89.91375,60.18951,22.481255,981.2491,25.138054,148.89917,-495.7687,-202.44377
-0.24334675,4.811838,9.316049,-80.98927,46.293335,-58.159428,-420.0,-338.0,134.0,1075296000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,87.147255,61.716972,20.59573,981.2491,25.138054,159.746,-491.89066,-206.32892
-0.624437,4.2516813,9.504298,-62.96427,60.153336,-59.909428,-427.0,-329.0,124.0,1076598400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,83.64035,62.83869,17.941713,981.2491,25.138054,172.169,-473.9226,-225.9328
-1.2350996,3.5216408,9.371146,-53.969273,66.06834,-55.639427,-431.0,-323.0,129.0,1077900700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,79.772606,63.70394,14.817053,981.2491,25.138054,179.35226,-462.46933,-216.5447
-1.432532,3.553781,9.146166,-48.40427,65.96333,-45.874428,-439.0,-326.0,123.0,1079203100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,75.9404,64.3602,11.542142,981.2491,25.138054,193.91548,-468.2689,-227.88031
-1.2213253,4.169035,8.916593,-58.204273,68.41333,-46.64443,-452.0,-326.0,119.0,1080505500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,71.761284,65.05784,7.9143333,981.2491,25.138054,217.52217,-468.38916,-235.45532
-1.1294963,4.3389187,8.645698,-76.96427,71.24834,-54.44943,-464.0,-311.0,117.0,1081807900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,66.85513,65.93312,3.6812618,981.25024,25.150246,238.9766,-439.1305,-239.88492
-1.3085628,3.9716027,8.452857,-100.34427,74.92333,-59.909428,-469.0,-308.0,114.0,1083110300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,60.905266,67.00571,-1.553115,981.25024,25.150246,247.97127,-433.21936,-245.7517
-1.4417148,3.4849093,8.273789,-110.459274,78.598335,-67.95943,-471.0,-301.0,113.0,1084412700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,53.915165,67.96231,-7.7188773,981.25024,25.150246,251.43463,-419.47754,-247.98233
-1.464672,3.145142,7.8743343,-118.57927,80.73334,-73.17443,-483.0,-297.0,101.0,1085715100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,46.015533,68.69442,-14.722865,981.25024,25.150246,273.05026,-411.35037,-271.15643
-1.1708193,3.3333917,7.190208,-123.40927,78.17834,-82.27443,-495.0,-280.0,104.0,1087017500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,37.35315,69.14507,-22.305227,981.25024,25.150246,294.5064,-378.39725,-266.05142
-0.60147977,3.3793058,6.327016,-144.58427,70.513336,-103.58943,-511.0,-262.0,90.0,1088319900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,27.34515,69.48385,-30.857454,981.2511,25.150246,323.04877,-342.7865,-293.6868
-0.7484061,2.2498097,6.653009,-178.77927,63.128334,-138.76443,-521.0,-250.0,89.0,1089622300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,15.059701,69.59422,-41.114506,981.2511,25.150246,340.94574,-319.4168,-296.07126
-2.0294201,0.23875532,7.966163,-179.82927,64.56333,-157.80443,-532.0,-238.0,84.0,1090924700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,2.628328,68.93941,-51.16223,981.2511,25.150246,360.6226,-295.88513,-306.1479
-3.3838973,-1.6024156,8.696203,-147.94427,73.66333,-152.13443,-545.0,-220.0,88.0,1092227100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-7.235517,67.42387,-58.61839,981.2511,25.150246,383.88394,-261.0387,-299.15402
-4.210358,-2.4105103,9.1278,-127.99427,80.73334,-132.42943,-559.0,-198.0,88.0,1093529500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-14.6158285,65.44485,-63.86646,981.2511,25.150246,408.831,-218.17738,-300.0378
-4.7383747,-2.5574367,9.260951,-109.89927,85.668335,-113.49443,-567.0,-184.0,83.0,1094831700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-19.989212,63.24281,-67.379906,981.25146,25.154503,423.0041,-190.64871,-310.23648
-5.0643673,-2.920161,8.833946,-95.75927,84.61833,-97.81443,-574.0,-175.0,91.0,1096134100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-23.956936,61.037437,-69.71747,981.25146,25.154503,435.60272,-173.51555,-295.1818
-5.3903604,-3.36094,8.691611,-93.16927,81.85333,-85.07443,-581.0,-158.0,94.0,1097436500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-27.215504,58.833916,-71.563095,981.25146,25.154503,447.9644,-140.44478,-290.12558
-5.6061583,-3.6915245,8.755892,-80.84927,87.208336,-72.22943,-587.0,-149.0,99.0,1098739000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-29.515507,56.61481,-72.61324,981.25146,25.154503,458.71487,-123.14894,-280.85712
-5.9734745,-4.159852,8.172778,-52.149273,89.308334,-68.55443,-592.0,-143.0,109.0,1100041300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-30.855501,54.606937,-72.61245,981.2519,25.154503,467.76584,-111.951126,-261.83185
-6.414253,-4.495028,7.4702864,-37.379272,75.79833,-56.02443,-598.0,-138.0,109.0,1101343700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-31.727432,53.00683,-72.3488,981.2519,25.154503,478.56165,-102.276215,-262.00522
-6.5106735,-4.504211,7.29122,-32.094273,62.638332,-41.35943,-602.0,-131.0,117.0,1102646100.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-32.373623,51.647236,-72.13976,981.2519,25.154503,485.75067,-88.99891,-246.88708
-6.3912964,-4.2654557,7.406006,-21.419271,49.65333,-27.044428,-605.0,-127.0,124.0,1103948500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-32.692062,50.59133,-71.85469,981.2519,25.154503,491.18158,-81.54132,-233.56502
-6.051529,-3.8154936,7.5621157,1.4007291,41.393333,-19.099426,-607.0,-123.0,125.0,1105251000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-32.51638,49.92161,-71.127266,981.2519,25.154503,494.73505,-73.781906,-231.80556
-5.6382985,-3.3838973,7.6677184,34.09073,33.728333,-24.174427,-609.0,-125.0,127.0,1106553300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,-31.915245,49.721992,-69.721,981.2519,25.154503,498.43942,-77.84814,-227.84233
